HotelID,Hotel Name,Date,PropSup,PropDem,PropRev,PropOcc,PropADR,PropRevPAR,CompSup,CompDem,CompRev,CompOcc,CompADR,CompRevPAR
4763,AC Hotels by Marriott Washington DC Convention Center,3/30/22,234,161,34766,68.80%,215.9378882,148.5726496,1311,823,187807,62.78%,228.1980559,143.2547674
4763,AC Hotels by Marriott Washington DC Convention Center,3/31/22,234,182,38700,77.78%,212.6373626,165.3846154,1311,803,203262,61.25%,253.128269,155.0434783
4763,AC Hotels by Marriott Washington DC Convention Center,4/1/22,234,226,64941,96.58%,287.3495575,277.525641,1311,1219,370777,92.98%,304.1648893,282.8199847
4763,AC Hotels by Marriott Washington DC Convention Center,4/2/22,234,234,93667,100.00%,400.2863248,400.2863248,1311,1248,389744,95.20%,312.2948718,297.2875667
4763,AC Hotels by Marriott Washington DC Convention Center,4/3/22,234,214,70221,91.45%,328.135514,300.0897436,1311,1071,314945,81.69%,294.0662932,240.2326468
4763,AC Hotels by Marriott Washington DC Convention Center,4/4/22,234,188,80013,80.34%,425.6010638,341.9358974,1311,865,224476,65.98%,259.5098266,171.2250191
4763,AC Hotels by Marriott Washington DC Convention Center,4/5/22,234,192,29028,82.05%,151.1875,124.0512821,1311,921,228947,70.25%,248.5852334,174.6353928
4763,AC Hotels by Marriott Washington DC Convention Center,4/6/22,234,186,45347,79.49%,243.8010753,193.7905983,1311,1023,257867,78.03%,252.0694037,196.6948894
4763,AC Hotels by Marriott Washington DC Convention Center,4/7/22,234,230,57510,98.29%,250.0434783,245.7692308,1311,1047,216748,79.86%,207.0181471,165.3302822
4763,AC Hotels by Marriott Washington DC Convention Center,4/8/22,234,214,50505,91.45%,236.0046729,215.8333333,1311,1144,243896,87.26%,213.1958042,186.0381388
4763,AC Hotels by Marriott Washington DC Convention Center,4/9/22,234,214,51591,91.45%,241.0794393,220.474359,1311,1266,252257,96.57%,199.2551343,192.4157132
4763,AC Hotels by Marriott Washington DC Convention Center,4/10/22,234,183,42408,78.21%,231.7377049,181.2307692,1311,1046,218780,79.79%,209.1586998,166.8802441
4763,AC Hotels by Marriott Washington DC Convention Center,4/11/22,234,229,65826,97.86%,287.4497817,281.3076923,1311,1189,287452,90.69%,241.7594617,219.2616323
4763,AC Hotels by Marriott Washington DC Convention Center,4/12/22,234,233,68156,99.57%,292.5150215,291.2649573,1311,1224,296558,93.36%,242.2859477,226.2074752
4763,AC Hotels by Marriott Washington DC Convention Center,4/13/22,234,155,33016,66.24%,213.0064516,141.0940171,1311,911,187023,69.49%,205.2941822,142.6567506
4763,AC Hotels by Marriott Washington DC Convention Center,4/14/22,234,135,21328,57.69%,157.9851852,91.14529915,1311,1085,197098,82.76%,181.6571429,150.3417239
4763,AC Hotels by Marriott Washington DC Convention Center,4/15/22,234,181,27334,77.35%,151.0165746,116.8119658,1311,1108,206581,84.52%,186.4449458,157.5751335
4763,AC Hotels by Marriott Washington DC Convention Center,4/16/22,234,190,30056,81.20%,158.1894737,128.4444444,1311,1091,203022,83.22%,186.0879927,154.8604119
4763,AC Hotels by Marriott Washington DC Convention Center,4/17/22,234,121,17874,51.71%,147.7190083,76.38461538,1311,920,150878,70.18%,163.9978261,115.0861937
4763,AC Hotels by Marriott Washington DC Convention Center,4/18/22,234,145,26473,61.97%,182.5724138,113.1324786,1311,1001,193839,76.35%,193.6453546,147.8558352
4763,AC Hotels by Marriott Washington DC Convention Center,4/19/22,234,183,41221,78.21%,225.2513661,176.1581197,1311,1032,275633,78.72%,267.0862403,210.2463768
4763,AC Hotels by Marriott Washington DC Convention Center,4/20/22,234,203,53569,86.75%,263.8866995,228.9273504,1311,1115,266840,85.05%,239.3183857,203.539283
4763,AC Hotels by Marriott Washington DC Convention Center,4/21/22,234,232,72229,99.15%,311.3318966,308.6709402,1311,1100,313118,83.91%,284.6527273,238.8390542
4763,AC Hotels by Marriott Washington DC Convention Center,4/22/22,234,225,72192,96.15%,320.8533333,308.5128205,1311,1164,345966,88.79%,297.2216495,263.8947368
4763,AC Hotels by Marriott Washington DC Convention Center,4/23/22,234,216,66607,92.31%,308.3657407,284.6452991,1311,1112,321309,84.82%,288.9469424,245.0869565
4763,AC Hotels by Marriott Washington DC Convention Center,4/24/22,234,177,48086,75.64%,271.6723164,205.4957265,1311,851,241010,64.91%,283.2079906,183.8367658
4763,AC Hotels by Marriott Washington DC Convention Center,4/25/22,234,172,44361,73.50%,257.9127907,189.5769231,1311,742,204853,56.60%,276.0822102,156.2570557
4763,AC Hotels by Marriott Washington DC Convention Center,4/26/22,234,223,63798,95.30%,286.0896861,272.6410256,1311,953,229145,72.69%,240.4459601,174.7864226
4763,AC Hotels by Marriott Washington DC Convention Center,4/27/22,234,230,66608,98.29%,289.6,284.6495726,1311,891,218791,67.96%,245.5566779,166.8886346
4763,AC Hotels by Marriott Washington DC Convention Center,4/28/22,234,207,52978,88.46%,255.9323671,226.4017094,1311,946,221107,72.16%,233.7283298,168.655225
4763,AC Hotels by Marriott Washington DC Convention Center,4/29/22,234,210,52009,89.74%,247.6619048,222.2606838,1311,1132,275876,86.35%,243.7067138,210.4317315
4763,AC Hotels by Marriott Washington DC Convention Center,4/30/22,234,216,67791,92.31%,313.8472222,289.7051282,1311,1182,325508,90.16%,275.3874788,248.2898551
4763,AC Hotels by Marriott Washington DC Convention Center,5/1/22,234,212,71412,90.60%,336.8490566,305.1794872,1311,1035,307851,78.95%,297.4405797,234.8215103
4763,AC Hotels by Marriott Washington DC Convention Center,5/2/22,234,210,71107,89.74%,338.6047619,303.8760684,1311,1068,326850,81.47%,306.0393258,249.3135011
4763,AC Hotels by Marriott Washington DC Convention Center,5/3/22,234,217,76068,92.74%,350.5437788,325.0769231,1311,1091,328667,83.22%,301.2529789,250.6994661
4763,AC Hotels by Marriott Washington DC Convention Center,5/4/22,234,185,50143,79.06%,271.0432432,214.2863248,1311,985,272429,75.13%,276.577665,207.8024409
4763,AC Hotels by Marriott Washington DC Convention Center,5/5/22,234,156,28816,66.67%,184.7179487,123.1452991,1311,921,188251,70.25%,204.3984799,143.5934401
4763,AC Hotels by Marriott Washington DC Convention Center,5/6/22,234,185,31751,79.06%,171.627027,135.6880342,1311,1015,208751,77.42%,205.6660099,159.2303585
4763,AC Hotels by Marriott Washington DC Convention Center,5/7/22,234,199,37847,85.04%,190.1859296,161.7393162,1311,1002,211106,76.43%,210.6846307,161.0266972
4763,AC Hotels by Marriott Washington DC Convention Center,5/8/22,234,123,20429,52.56%,166.0894309,87.3034188,1311,743,156007,56.67%,209.9690444,118.9984744
4763,AC Hotels by Marriott Washington DC Convention Center,5/9/22,234,193,83981,82.48%,435.134715,358.8931624,1311,1095,313622,83.52%,286.4127854,239.2234935
4763,AC Hotels by Marriott Washington DC Convention Center,5/10/22,234,224,71684,95.73%,320.0178571,306.3418803,1311,1259,377872,96.03%,300.1366164,288.2318841
4763,AC Hotels by Marriott Washington DC Convention Center,5/11/22,234,228,74578,97.44%,327.0964912,318.7094017,1311,1245,392911,94.97%,315.5911647,299.7032799
4763,AC Hotels by Marriott Washington DC Convention Center,5/12/22,234,230,66020,98.29%,287.0434783,282.1367521,1311,1203,334040,91.76%,277.6724855,254.7978642
4763,AC Hotels by Marriott Washington DC Convention Center,5/13/22,234,221,53145,94.44%,240.4751131,227.1153846,1311,1176,301870,89.70%,256.6921769,230.259344
4763,AC Hotels by Marriott Washington DC Convention Center,5/14/22,234,219,55272,93.59%,252.3835616,236.2051282,1311,1071,271534,81.69%,253.5331466,207.1197559
4763,AC Hotels by Marriott Washington DC Convention Center,5/15/22,234,186,42796,79.49%,230.0860215,182.8888889,1311,1124,309270,85.74%,275.1512456,235.9038902
4763,AC Hotels by Marriott Washington DC Convention Center,5/16/22,234,219,85493,93.59%,390.3789954,365.3547009,1311,1192,362343,90.92%,303.9790268,276.3867277
4763,AC Hotels by Marriott Washington DC Convention Center,5/17/22,234,232,78024,99.15%,336.3103448,333.4358974,1311,1224,406398,93.36%,332.0245098,309.9908467
4763,AC Hotels by Marriott Washington DC Convention Center,5/18/22,234,225,69964,96.15%,310.9511111,298.991453,1311,1196,339443,91.23%,283.8152174,258.9191457
4763,AC Hotels by Marriott Washington DC Convention Center,5/19/22,234,195,35557,83.33%,182.3435897,151.9529915,1311,1037,227281,79.10%,219.171649,173.3646072
4763,AC Hotels by Marriott Washington DC Convention Center,5/20/22,234,212,48755,90.60%,229.9764151,208.3547009,1311,1132,238739,86.35%,210.9001767,182.1045004
4763,AC Hotels by Marriott Washington DC Convention Center,5/21/22,234,224,58616,95.73%,261.6785714,250.4957265,1311,1101,240321,83.98%,218.2752044,183.3112128
4763,AC Hotels by Marriott Washington DC Convention Center,5/22/22,234,183,42536,78.21%,232.4371585,181.7777778,1311,989,231999,75.44%,234.5793731,176.9633867
4763,AC Hotels by Marriott Washington DC Convention Center,5/22/22,234,183,42536,78.21%,232.4371585,181.7777778,1311,989,231999,75.44%,234.5793731,176.9633867
4763,AC Hotels by Marriott Washington DC Convention Center,5/23/22,234,228,70690,97.44%,310.0438596,302.0940171,1311,1150,319247,87.72%,277.606087,243.5141114
4763,AC Hotels by Marriott Washington DC Convention Center,5/23/22,234,228,70690,97.44%,310.0438596,302.0940171,1311,1150,319247,87.72%,277.606087,243.5141114
4763,AC Hotels by Marriott Washington DC Convention Center,5/24/22,234,220,66156,94.02%,300.7090909,282.7179487,1311,1093,293115,83.37%,268.1747484,223.5812357
4763,AC Hotels by Marriott Washington DC Convention Center,5/24/22,234,220,66156,94.02%,300.7090909,282.7179487,1311,1093,293115,83.37%,268.1747484,223.5812357
4763,AC Hotels by Marriott Washington DC Convention Center,5/25/22,234,195,47063,83.33%,241.3487179,201.1239316,1311,815,195386,62.17%,239.7374233,149.0358505
4763,AC Hotels by Marriott Washington DC Convention Center,5/25/22,234,195,47063,83.33%,241.3487179,201.1239316,1311,815,195386,62.17%,239.7374233,149.0358505
4763,AC Hotels by Marriott Washington DC Convention Center,5/26/22,234,140,28358,59.83%,202.5571429,121.1880342,1311,761,148670,58.05%,195.3613666,113.4019832
4763,AC Hotels by Marriott Washington DC Convention Center,5/26/22,234,140,28358,59.83%,202.5571429,121.1880342,1311,761,148670,58.05%,195.3613666,113.4019832
4763,AC Hotels by Marriott Washington DC Convention Center,5/27/22,234,206,45898,88.03%,222.8058252,196.1452991,1311,1022,206405,77.96%,201.9618395,157.4408848
4763,AC Hotels by Marriott Washington DC Convention Center,5/27/22,234,206,45898,88.03%,222.8058252,196.1452991,1311,1022,206405,77.96%,201.9618395,157.4408848
4763,AC Hotels by Marriott Washington DC Convention Center,5/28/22,234,225,57149,96.15%,253.9955556,244.2264957,1311,1190,255969,90.77%,215.1,195.2471396
4763,AC Hotels by Marriott Washington DC Convention Center,5/28/22,234,225,57149,96.15%,253.9955556,244.2264957,1311,1190,255969,90.77%,215.1,195.2471396
4763,AC Hotels by Marriott Washington DC Convention Center,5/29/22,234,187,29599,79.92%,158.2834225,126.491453,1311,1024,174710,78.11%,170.6152344,133.2646834
4763,AC Hotels by Marriott Washington DC Convention Center,5/29/22,234,187,29599,79.92%,158.2834225,126.491453,1311,1024,174710,78.11%,170.6152344,133.2646834
4763,AC Hotels by Marriott Washington DC Convention Center,5/30/22,234,105,14358,44.87%,136.7428571,61.35897436,1311,627,98965,47.83%,157.8389155,75.48817696
4763,AC Hotels by Marriott Washington DC Convention Center,5/30/22,234,105,14358,44.87%,136.7428571,61.35897436,1311,627,98965,47.83%,157.8389155,75.48817696
4763,AC Hotels by Marriott Washington DC Convention Center,5/31/22,234,122,20904,52.14%,171.3442623,89.33333333,1311,777,143566,59.27%,184.7696268,109.5087719
4763,AC Hotels by Marriott Washington DC Convention Center,5/31/22,234,122,20904,52.14%,171.3442623,89.33333333,1311,777,143566,59.27%,184.7696268,109.5087719
4763,AC Hotels by Marriott Washington DC Convention Center,6/1/22,234,169,31045,72.22%,183.6982249,132.6709402,1311,836,164249,63.77%,196.4700957,125.2852784
4763,AC Hotels by Marriott Washington DC Convention Center,6/1/22,234,169,31045,72.22%,183.6982249,132.6709402,1311,836,164249,63.77%,196.4700957,125.2852784
4763,AC Hotels by Marriott Washington DC Convention Center,6/2/22,234,176,32170,75.21%,182.7840909,137.4786325,1311,778,162036,59.34%,208.2724936,123.597254
4763,AC Hotels by Marriott Washington DC Convention Center,6/2/22,234,176,32170,75.21%,182.7840909,137.4786325,1311,778,162036,59.34%,208.2724936,123.597254
4763,AC Hotels by Marriott Washington DC Convention Center,6/3/22,234,213,38010,91.03%,178.4507042,162.4358974,1311,1041,207459,79.41%,199.2881844,158.2448513
4763,AC Hotels by Marriott Washington DC Convention Center,6/3/22,234,213,38010,91.03%,178.4507042,162.4358974,1311,1041,207459,79.41%,199.2881844,158.2448513
4763,AC Hotels by Marriott Washington DC Convention Center,6/4/22,234,217,54636,92.74%,251.7788018,233.4871795,1311,1127,227023,85.97%,201.4401065,173.1678108
4763,AC Hotels by Marriott Washington DC Convention Center,6/4/22,234,217,54636,92.74%,251.7788018,233.4871795,1311,1127,227023,85.97%,201.4401065,173.1678108
4763,AC Hotels by Marriott Washington DC Convention Center,6/5/22,234,168,32652,71.80%,194.3571429,139.5384615,1311,909,197965,69.34%,217.7832783,151.0030511
4763,AC Hotels by Marriott Washington DC Convention Center,6/5/22,234,168,32652,71.80%,194.3571429,139.5384615,1311,909,197965,69.34%,217.7832783,151.0030511
4763,AC Hotels by Marriott Washington DC Convention Center,6/6/22,234,202,50469,86.33%,249.8465347,215.6794872,1311,1000,245014,76.28%,245.014,186.890923
4763,AC Hotels by Marriott Washington DC Convention Center,6/6/22,234,202,50469,86.33%,249.8465347,215.6794872,1311,1000,245014,76.28%,245.014,186.890923
4763,AC Hotels by Marriott Washington DC Convention Center,6/7/22,234,219,58846,93.59%,268.7031963,251.4786325,1311,1085,269491,82.76%,248.3788018,205.5614035
4763,AC Hotels by Marriott Washington DC Convention Center,6/7/22,234,219,58846,93.59%,268.7031963,251.4786325,1311,1085,269491,82.76%,248.3788018,205.5614035
4763,AC Hotels by Marriott Washington DC Convention Center,6/8/22,234,232,62478,99.15%,269.3017241,267,1311,1146,295812,87.41%,258.1256545,225.6384439
4763,AC Hotels by Marriott Washington DC Convention Center,6/8/22,234,232,62478,99.15%,269.3017241,267,1311,1146,295812,87.41%,258.1256545,225.6384439
4763,AC Hotels by Marriott Washington DC Convention Center,6/9/22,234,223,63099,95.30%,282.955157,269.6538462,1311,1118,301368,85.28%,269.5599284,229.8764302
4763,AC Hotels by Marriott Washington DC Convention Center,6/9/22,234,223,63099,95.30%,282.955157,269.6538462,1311,1118,301368,85.28%,269.5599284,229.8764302
4763,AC Hotels by Marriott Washington DC Convention Center,6/10/22,234,181,41020,77.35%,226.6298343,175.2991453,1311,1081,276840,82.46%,256.0962072,211.1670481
4763,AC Hotels by Marriott Washington DC Convention Center,6/10/22,234,181,41020,77.35%,226.6298343,175.2991453,1311,1081,276840,82.46%,256.0962072,211.1670481
4763,AC Hotels by Marriott Washington DC Convention Center,6/11/22,234,175,41138,74.79%,235.0742857,175.8034188,1311,1094,281678,83.45%,257.4753199,214.8573608
4763,AC Hotels by Marriott Washington DC Convention Center,6/11/22,234,175,41138,74.79%,235.0742857,175.8034188,1311,1094,281678,83.45%,257.4753199,214.8573608
4763,AC Hotels by Marriott Washington DC Convention Center,6/12/22,234,162,34770,69.23%,214.6296296,148.5897436,1311,843,219144,64.30%,259.9572954,167.1578947
4763,AC Hotels by Marriott Washington DC Convention Center,6/12/22,234,162,34770,69.23%,214.6296296,148.5897436,1311,843,219144,64.30%,259.9572954,167.1578947
4763,AC Hotels by Marriott Washington DC Convention Center,6/13/22,234,221,50816,94.44%,229.9366516,217.1623932,1311,949,220836,72.39%,232.7038988,168.4485126
4763,AC Hotels by Marriott Washington DC Convention Center,6/13/22,234,221,50816,94.44%,229.9366516,217.1623932,1311,949,220836,72.39%,232.7038988,168.4485126
4763,AC Hotels by Marriott Washington DC Convention Center,6/14/22,234,229,54045,97.86%,236.0043668,230.9615385,1311,1133,269504,86.42%,237.8676081,205.5713196
4763,AC Hotels by Marriott Washington DC Convention Center,6/14/22,234,229,54045,97.86%,236.0043668,230.9615385,1311,1133,269504,86.42%,237.8676081,205.5713196
4763,AC Hotels by Marriott Washington DC Convention Center,6/15/22,234,177,38778,75.64%,219.0847458,165.7179487,1311,1148,276097,87.57%,240.5026132,210.6003051
4763,AC Hotels by Marriott Washington DC Convention Center,6/15/22,234,177,38778,75.64%,219.0847458,165.7179487,1311,1148,276097,87.57%,240.5026132,210.6003051
4763,AC Hotels by Marriott Washington DC Convention Center,6/16/22,234,193,35706,82.48%,185.0051813,152.5897436,1311,1142,260064,87.11%,227.7267951,198.3707094
4763,AC Hotels by Marriott Washington DC Convention Center,6/16/22,234,193,35706,82.48%,185.0051813,152.5897436,1311,1142,260064,87.11%,227.7267951,198.3707094
4763,AC Hotels by Marriott Washington DC Convention Center,6/17/22,234,220,50910,94.02%,231.4090909,217.5641026,1311,1140,254251,86.96%,223.027193,193.9366895
4763,AC Hotels by Marriott Washington DC Convention Center,6/17/22,234,220,50910,94.02%,231.4090909,217.5641026,1311,1140,254251,86.96%,223.027193,193.9366895
4763,AC Hotels by Marriott Washington DC Convention Center,6/18/22,234,231,55419,98.72%,239.9090909,236.8333333,1311,1110,248392,84.67%,223.7765766,189.467582
4763,AC Hotels by Marriott Washington DC Convention Center,6/18/22,234,231,55419,98.72%,239.9090909,236.8333333,1311,1110,248392,84.67%,223.7765766,189.467582
4763,AC Hotels by Marriott Washington DC Convention Center,6/19/22,234,213,49477,91.03%,232.286385,211.4401709,1311,962,219864,73.38%,228.5488565,167.7070938
4763,AC Hotels by Marriott Washington DC Convention Center,6/19/22,234,213,49477,91.03%,232.286385,211.4401709,1311,962,219864,73.38%,228.5488565,167.7070938
4763,AC Hotels by Marriott Washington DC Convention Center,6/20/22,234,191,46645,81.62%,244.2146597,199.3376068,1311,980,304588,74.75%,310.8040816,232.3325706
4763,AC Hotels by Marriott Washington DC Convention Center,6/20/22,234,191,46645,81.62%,244.2146597,199.3376068,1311,980,304588,74.75%,310.8040816,232.3325706
4763,AC Hotels by Marriott Washington DC Convention Center,6/21/22,234,228,64883,97.44%,284.5745614,277.2777778,1311,1151,316640,87.80%,275.0999131,241.525553
4763,AC Hotels by Marriott Washington DC Convention Center,6/21/22,234,228,64883,97.44%,284.5745614,277.2777778,1311,1151,316640,87.80%,275.0999131,241.525553
4763,AC Hotels by Marriott Washington DC Convention Center,6/22/22,234,221,60915,94.44%,275.6334842,260.3205128,1311,1228,323101,93.67%,263.1115635,246.453852
4763,AC Hotels by Marriott Washington DC Convention Center,6/22/22,234,221,60915,94.44%,275.6334842,260.3205128,1311,1228,323101,93.67%,263.1115635,246.453852
4763,AC Hotels by Marriott Washington DC Convention Center,6/23/22,234,226,62213,96.58%,275.2787611,265.8675214,1311,1151,292548,87.80%,254.1685491,223.1487414
4763,AC Hotels by Marriott Washington DC Convention Center,6/23/22,234,226,62213,96.58%,275.2787611,265.8675214,1311,1151,292548,87.80%,254.1685491,223.1487414
4763,AC Hotels by Marriott Washington DC Convention Center,6/24/22,234,231,66588,98.72%,288.2597403,284.5641026,1311,1161,321473,88.56%,276.8931955,245.2120519
4763,AC Hotels by Marriott Washington DC Convention Center,6/24/22,234,231,66588,98.72%,288.2597403,284.5641026,1311,1161,321473,88.56%,276.8931955,245.2120519
4763,AC Hotels by Marriott Washington DC Convention Center,6/25/22,234,215,60623,91.88%,281.9674419,259.0726496,1311,1139,295668,86.88%,259.5856014,225.5286041
4763,AC Hotels by Marriott Washington DC Convention Center,6/25/22,234,215,60623,91.88%,281.9674419,259.0726496,1311,1139,295668,86.88%,259.5856014,225.5286041
4763,AC Hotels by Marriott Washington DC Convention Center,6/26/22,234,215,53562,91.88%,249.1255814,228.8974359,1311,1034,256234,78.87%,247.8085106,195.4492754
4763,AC Hotels by Marriott Washington DC Convention Center,6/26/22,234,215,53562,91.88%,249.1255814,228.8974359,1311,1034,256234,78.87%,247.8085106,195.4492754
4763,AC Hotels by Marriott Washington DC Convention Center,6/27/22,234,226,53582,96.58%,237.0884956,228.982906,1311,1012,230506,77.19%,227.7727273,175.8245614
4763,AC Hotels by Marriott Washington DC Convention Center,6/27/22,234,226,53582,96.58%,237.0884956,228.982906,1311,1012,230506,77.19%,227.7727273,175.8245614
4763,AC Hotels by Marriott Washington DC Convention Center,6/28/22,234,167,30291,71.37%,181.3832335,129.4487179,1311,1134,222270,86.50%,196.005291,169.5423341
4763,AC Hotels by Marriott Washington DC Convention Center,6/28/22,234,167,30291,71.37%,181.3832335,129.4487179,1311,1134,222270,86.50%,196.005291,169.5423341
4763,AC Hotels by Marriott Washington DC Convention Center,6/29/22,234,144,23722,61.54%,164.7361111,101.3760684,1311,1131,201431,86.27%,178.0999116,153.6468345
4763,AC Hotels by Marriott Washington DC Convention Center,6/29/22,234,144,23722,61.54%,164.7361111,101.3760684,1311,1131,201431,86.27%,178.0999116,153.6468345
4763,AC Hotels by Marriott Washington DC Convention Center,6/30/22,234,150,21168,64.10%,141.12,90.46153846,1311,1035,177645,78.95%,171.6376812,135.5034325
4763,AC Hotels by Marriott Washington DC Convention Center,6/30/22,234,150,21168,64.10%,141.12,90.46153846,1311,1035,177645,78.95%,171.6376812,135.5034325
4763,AC Hotels by Marriott Washington DC Convention Center,7/1/22,234,190,30498,81.20%,160.5157895,130.3333333,1311,1078,189723,82.23%,175.9953618,144.7162471
4763,AC Hotels by Marriott Washington DC Convention Center,7/1/22,234,190,30498,81.20%,160.5157895,130.3333333,1311,1078,189723,82.23%,175.9953618,144.7162471
4763,AC Hotels by Marriott Washington DC Convention Center,7/2/22,234,229,51637,97.86%,225.489083,220.6709402,1311,1084,202469,82.69%,186.7795203,154.4385965
4763,AC Hotels by Marriott Washington DC Convention Center,7/2/22,234,229,51637,97.86%,225.489083,220.6709402,1311,1084,202469,82.69%,186.7795203,154.4385965
4763,AC Hotels by Marriott Washington DC Convention Center,7/3/22,234,210,39628,89.74%,188.7047619,169.3504274,1311,1076,187212,82.08%,173.9888476,142.8009153
4763,AC Hotels by Marriott Washington DC Convention Center,7/3/22,234,210,39628,89.74%,188.7047619,169.3504274,1311,1076,187212,82.08%,173.9888476,142.8009153
4763,AC Hotels by Marriott Washington DC Convention Center,7/4/22,234,124,16905,52.99%,136.3306452,72.24358974,1311,945,155269,72.08%,164.3058201,118.4355454
4763,AC Hotels by Marriott Washington DC Convention Center,7/4/22,234,124,16905,52.99%,136.3306452,72.24358974,1311,945,155269,72.08%,164.3058201,118.4355454
4763,AC Hotels by Marriott Washington DC Convention Center,7/5/22,234,78,10849,33.33%,139.0897436,46.36324786,1311,751,120095,57.29%,159.9134487,91.60564455
4763,AC Hotels by Marriott Washington DC Convention Center,7/5/22,234,78,10849,33.33%,139.0897436,46.36324786,1311,751,120095,57.29%,159.9134487,91.60564455
4763,AC Hotels by Marriott Washington DC Convention Center,7/6/22,234,95,13294,40.60%,139.9368421,56.81196581,1311,808,137934,61.63%,170.710396,105.2128146
4763,AC Hotels by Marriott Washington DC Convention Center,7/6/22,234,95,13294,40.60%,139.9368421,56.81196581,1311,808,137934,61.63%,170.710396,105.2128146
4763,AC Hotels by Marriott Washington DC Convention Center,7/7/22,234,86,11506,36.75%,133.7906977,49.17094017,1311,851,133845,64.91%,157.279671,102.0938215
4763,AC Hotels by Marriott Washington DC Convention Center,7/7/22,234,86,11506,36.75%,133.7906977,49.17094017,1311,851,133845,64.91%,157.279671,102.0938215
4763,AC Hotels by Marriott Washington DC Convention Center,7/8/22,234,120,17119,51.28%,142.6583333,73.15811966,1311,929,152694,70.86%,164.3638321,116.4713959
4763,AC Hotels by Marriott Washington DC Convention Center,7/8/22,234,120,17119,51.28%,142.6583333,73.15811966,1311,929,152694,70.86%,164.3638321,116.4713959
4763,AC Hotels by Marriott Washington DC Convention Center,7/9/22,234,169,31310,72.22%,185.2662722,133.8034188,1311,1004,188695,76.58%,187.9432271,143.9321129
4763,AC Hotels by Marriott Washington DC Convention Center,7/9/22,234,169,31310,72.22%,185.2662722,133.8034188,1311,1004,188695,76.58%,187.9432271,143.9321129
4763,AC Hotels by Marriott Washington DC Convention Center,7/10/22,234,185,38249,79.06%,206.7513514,163.457265,1311,1029,216311,78.49%,210.2147716,164.9969489
4763,AC Hotels by Marriott Washington DC Convention Center,7/10/22,234,185,38249,79.06%,206.7513514,163.457265,1311,1029,216311,78.49%,210.2147716,164.9969489
4763,AC Hotels by Marriott Washington DC Convention Center,7/11/22,234,224,55046,95.73%,245.7410714,235.2393162,1311,1126,237996,85.89%,211.3641208,181.5377574
4763,AC Hotels by Marriott Washington DC Convention Center,7/11/22,234,224,55046,95.73%,245.7410714,235.2393162,1311,1126,237996,85.89%,211.3641208,181.5377574
4763,AC Hotels by Marriott Washington DC Convention Center,7/12/22,234,233,59283,99.57%,254.4334764,253.3461538,1311,1184,270511,90.31%,228.4721284,206.3394355
4763,AC Hotels by Marriott Washington DC Convention Center,7/12/22,234,233,59283,99.57%,254.4334764,253.3461538,1311,1184,270511,90.31%,228.4721284,206.3394355
4763,AC Hotels by Marriott Washington DC Convention Center,7/13/22,234,229,57844,97.86%,252.5938865,247.1965812,1311,1197,272860,91.30%,227.9532164,208.1311976
4763,AC Hotels by Marriott Washington DC Convention Center,7/13/22,234,229,57844,97.86%,252.5938865,247.1965812,1311,1197,272860,91.30%,227.9532164,208.1311976
4763,AC Hotels by Marriott Washington DC Convention Center,7/14/22,234,189,35324,80.77%,186.8994709,150.957265,1311,1078,192073,82.23%,178.1753247,146.5087719
4763,AC Hotels by Marriott Washington DC Convention Center,7/14/22,234,189,35324,80.77%,186.8994709,150.957265,1311,1078,192073,82.23%,178.1753247,146.5087719
4763,AC Hotels by Marriott Washington DC Convention Center,7/15/22,234,154,23765,65.81%,154.3181818,101.5598291,1311,1101,220851,83.98%,200.5912807,168.4599542
4763,AC Hotels by Marriott Washington DC Convention Center,7/15/22,234,154,23765,65.81%,154.3181818,101.5598291,1311,1101,220851,83.98%,200.5912807,168.4599542
4763,AC Hotels by Marriott Washington DC Convention Center,7/16/22,234,179,27043,76.50%,151.0782123,115.5683761,1311,1158,194687,88.33%,168.1234888,148.5026697
4763,AC Hotels by Marriott Washington DC Convention Center,7/16/22,234,179,27043,76.50%,151.0782123,115.5683761,1311,1158,194687,88.33%,168.1234888,148.5026697
4763,AC Hotels by Marriott Washington DC Convention Center,7/17/22,234,121,18173,51.71%,150.1900826,77.66239316,1311,957,151731,73.00%,158.5485893,115.7368421
4763,AC Hotels by Marriott Washington DC Convention Center,7/17/22,234,121,18173,51.71%,150.1900826,77.66239316,1311,957,151731,73.00%,158.5485893,115.7368421
4763,AC Hotels by Marriott Washington DC Convention Center,7/18/22,234,163,30041,69.66%,184.3006135,128.3803419,1311,1016,215477,77.50%,212.0836614,164.3607933
4763,AC Hotels by Marriott Washington DC Convention Center,7/18/22,234,163,30041,69.66%,184.3006135,128.3803419,1311,1016,215477,77.50%,212.0836614,164.3607933
4763,AC Hotels by Marriott Washington DC Convention Center,7/19/22,234,231,53125,98.72%,229.978355,227.0299145,1311,1143,221355,87.19%,193.6614173,168.8443936
4763,AC Hotels by Marriott Washington DC Convention Center,7/19/22,234,231,53125,98.72%,229.978355,227.0299145,1311,1143,221355,87.19%,193.6614173,168.8443936
4763,AC Hotels by Marriott Washington DC Convention Center,7/20/22,234,201,40574,85.90%,201.8606965,173.3931624,1311,1105,207707,84.29%,187.9701357,158.4340198
4763,AC Hotels by Marriott Washington DC Convention Center,7/20/22,234,201,40574,85.90%,201.8606965,173.3931624,1311,1105,207707,84.29%,187.9701357,158.4340198
